strike,call_oi,call_gex,call_dex,call_vannex,call_charmex,put_oi,put_gex,put_dex,put_vannex,put_charmex,net_gex,net_dex,net_vannex,net_charmex,put_call_oi_ratio
6115.0,0.0,0.0,0.0,0.0,0.0,270.0,-8022074.75569481,-45287.76384568938,1450465.6619177193,290455.32499331125,-8022074.75569481,-45287.76384568938,1450465.6619177193,290455.32499331125,
6120.0,0.0,0.0,0.0,0.0,0.0,560.0,-339113295.6982611,-7389725.904234504,78725687.94226025,1811014.02197717,-339113295.6982611,-7389725.904234504,78725687.94226025,1811014.02197717,
6125.0,6013.0,2242795215.4938655,3932288769.338871,-294458023.2820732,-79111888.42833515,6925.0,-2818248265.179622,-49972413.047882706,651719208.362464,21609002.844158377,-575453049.6857567,3882316356.2909884,357261185.08039075,-57502885.584176764,1.1516713786795276
6130.0,2.0,592174.3475519886,1309965.6593593406,-81170.05596437502,-20674.899730526962,501.0,-419068208.51642215,-9268898.598449627,95939887.80310045,2027737.968110867,-418476034.16887015,-7958932.939090286,95858717.74713607,2007063.06838034,
6135.0,0.0,0.0,0.0,0.0,0.0,373.0,-14081794.83907114,-78518.9914037233,2501289.284647685,486953.9259193347,-14081794.83907114,-78518.9914037233,2501289.284647685,486953.9259193347,
6140.0,4.0,1515022.3915453048,2616267.356932691,-199624.60582366932,-51651.330507801555,921.0,-111497013.64625509,-1929398.7667024462,23593064.523846813,1482368.346364969,-109981991.25470978,686868.5902302447,23393439.918023143,1430717.0158571673,
6145.0,0.0,0.0,0.0,0.0,0.0,209.0,-8303678.037207414,-45434.38109522286,1471318.9653486055,280418.4465590178,-8303678.037207414,-45434.38109522286,1471318.9653486055,280418.4465590178,
6150.0,53.0,36499854.64663213,34223453.03144767,-5294081.669134188,-843174.0763753082,8527.0,-8930852449.320675,-186827916.58006117,2039972821.8433933,46551376.4195378,-8894352594.674044,-152604463.5486135,2034678740.1742592,45708202.34316249,160.88679245283018
6155.0,0.0,0.0,0.0,0.0,0.0,84.0,-3528385.1995293787,-18948.829342056568,623400.4219090132,116301.08844634099,-3528385.1995293787,-18948.829342056568,623400.4219090132,116301.08844634099,
6160.0,0.0,0.0,0.0,0.0,0.0,762.0,-132757745.16042125,-2068602.0806779666,25917534.454056352,2150430.4809642653,-132757745.16042125,-2068602.0806779666,25917534.454056352,2150430.4809642653,
6165.0,0.0,0.0,0.0,0.0,0.0,53.0,-2356887.8116416116,-12418.605389950713,415186.08951462415,75783.28899411023,-2356887.8116416116,-12418.605389950713,415186.08951462415,75783.28899411023,
6170.0,0.0,0.0,0.0,0.0,0.0,922.0,-162694557.89675742,-2628540.5907052374,31844604.00757862,2401555.8728359216,-162694557.89675742,-2628540.5907052374,31844604.00757862,2401555.8728359216,
6175.0,1328.0,797359348.9035567,865220903.6330601,-98302292.7949199,-24571391.413696885,12971.0,-9965980588.348362,-199409360.6817609,2122211408.449776,60466968.59136605,-9168621239.444805,665811542.9512992,2023909115.654856,35895577.17766917,9.767319277108435
6180.0,132.0,75703505.88417643,86083159.98262993,-9371874.603474583,-2336146.5754891825,1006.0,-425239882.410046,-8258998.592362943,85539746.36574893,3934041.0348964836,-349536376.52586955,77824161.39026698,76167871.76227434,1597894.4594073012,7.621212121212121
6185.0,0.0,0.0,0.0,0.0,0.0,149.0,-8373681.209101909,-43335.73411645925,1449167.0575151537,255736.42223756886,-8373681.209101909,-43335.73411645925,1449167.0575151537,255736.42223756886,
6190.0,0.0,0.0,0.0,0.0,0.0,1725.0,-489705580.07694525,-7784619.888092704,90574272.00125165,7275543.356193789,-489705580.07694525,-7784619.888092704,90574272.00125165,7275543.356193789,
6195.0,0.0,0.0,0.0,0.0,0.0,109.0,-6504146.86488885,-32979.340151956356,1122012.26214304,193411.6945906997,-6504146.86488885,-32979.340151956356,1122012.26214304,193411.6945906997,
6200.0,7978.0,5986214350.207424,5184109650.776054,-720108292.3556392,-170069127.1529597,19525.0,-21113137204.770638,-421369340.3842679,4358855541.8627205,106612428.2211222,-15126922854.563213,4762740310.391787,3638747249.507081,-63456698.9318375,2.447355226873903
6205.0,1.0,612359.3892334204,652158.5411771759,-75891.87810886036,-17674.12444268656,772.0,-48994031.21626248,-243288.04913441892,8423672.824449155,1417596.1280319304,-48381671.827029064,408870.492042757,8347780.9463402955,1399922.0035892439,
