strike,call_oi,call_gex,call_dex,call_vannex,call_charmex,put_oi,put_gex,put_dex,put_vannex,put_charmex,net_gex,net_dex,net_vannex,net_charmex,put_call_oi_ratio
5990.0,250.0,175613267.31889525,160766525.17644757,-48753375.14557328,-1120262.531536487,687.0,-382053706.54903334,-7494290.130384924,96394736.18996792,3166036.0542703476,-206440439.2301381,153272235.04606265,47641361.044394635,2045773.5227338606,2.748
5995.0,250.0,193011140.26286784,160289665.22596693,-52055959.2682622,-1219180.0248518821,45.0,-39028691.402082264,-824096.0658992676,10075023.07057977,246261.3900994821,153982448.86078557,159465569.16006768,-41980936.19768243,-972918.6347524,0.18
6000.0,72743.0,30790646411.923653,47115535201.44791,-8149552062.041635,-190713701.60602117,111478.0,-64140783810.55676,-1350050738.2349515,16163971565.587765,466990306.68313706,-33350137398.63311,45765484463.21295,8014419503.54613,276276605.0771159,1.5324910987998845
6005.0,1.0,906815.5324085201,637176.49876688,-231751.56916546106,-5615.08957707979,23.0,-21041541.461278256,-446537.71397226263,5357935.867888767,130278.87244958064,-20134725.928869735,190638.7847946174,5126184.2987233065,124663.78287250084,
6010.0,5.0,4674956.159984301,3182390.098172147,-1184568.9536592148,-28670.50164872101,528.0,-300921388.33664966,-5967719.449142121,73469045.82966167,2532658.264567475,-296246432.17666537,-2785329.350969974,72284476.87600245,2503987.762918754,
6015.0,0.0,0.0,0.0,0.0,0.0,37.0,-35369619.64720644,-749565.9208203402,8916421.63403701,214838.14180741788,-35369619.64720644,-749565.9208203402,8916421.63403701,214838.14180741788,
6020.0,2.0,2074376.2047397464,909572.1818160393,-80988.90342027677,-8985.097868490146,543.0,-379083284.6109709,-7472944.3560536895,93435101.5442814,2823675.236861923,-377008908.40623116,-6563372.17423765,93354112.64086112,2814690.1389934327,
6025.0,325.0,238020652.09315974,209142568.6047545,-66623282.377949744,-1422588.1290379537,14465.0,-11038948325.086918,-238419433.36549008,2732995605.712642,70081445.05804639,-10800927672.993757,-29276864.76073557,2666372323.3346925,68658856.92900844,44.50769230769231
6030.0,11.0,10694517.335771656,7001057.331129625,-2711912.8057266586,-63114.294934294034,863.0,-911816606.942291,-22004769.61133241,222683066.50052613,4993611.947815252,-901122089.6065193,-15003712.280202784,219971153.69479948,4930497.652880957,78.45454545454545
6035.0,0.0,0.0,0.0,0.0,0.0,68.0,-71890000.59663,-1533729.8127030898,17650599.05158305,419761.2822579205,-71890000.59663,-1533729.8127030898,17650599.05158305,419761.2822579205,
6040.0,0.0,0.0,0.0,0.0,0.0,483.0,-379307220.6038348,-7838167.988171082,90864338.20055793,2664292.1683808747,-379307220.6038348,-7838167.988171082,90864338.20055793,2664292.1683808747,
6045.0,0.0,0.0,0.0,0.0,0.0,99.0,-109160334.48941962,-2322235.8355818875,26539734.055673104,624641.6876621939,-109160334.48941962,-2322235.8355818875,26539734.055673104,624641.6876621939,
6050.0,288.0,330162731.9827305,181894016.29717365,-78882381.76359905,-1891897.6470416472,10867.0,-6198580056.594066,-133081992.98521173,1469751497.4654243,42230304.762428224,-5868417324.611335,48812023.31196192,1390869115.7018251,40338407.115386575,37.732638888888886
6055.0,0.0,0.0,0.0,0.0,0.0,91.0,-105282934.27745585,-2243861.6952365288,25269482.940972194,590142.7041646714,-105282934.27745585,-2243861.6952365288,25269482.940972194,590142.7041646714,
6060.0,7.0,8266364.738730423,4418297.029882686,-1974593.447556444,-45854.92133590789,845.0,-711547134.4297022,-14224777.87805847,166888705.77199292,4944791.052800322,-703280769.6909717,-9806480.848175785,164914112.3244365,4898936.131464414,
6065.0,0.0,0.0,0.0,0.0,0.0,73.0,-88032000.60189813,-1869407.3333626932,20922674.3487949,483212.1968226186,-88032000.60189813,-1869407.3333626932,20922674.3487949,483212.1968226186,
6070.0,23.0,35534698.17652145,11168121.90610169,-2485477.345298143,-171532.4637580636,418.0,-393918029.6220815,-8566129.958506864,90594222.50874504,2515903.390531503,-358383331.4455601,2601991.947594827,88108745.1634469,2344370.9267734396,18.17391304347826
6075.0,141.0,151342876.2824918,89692421.0326235,-38142040.6296579,-821854.0538787805,15139.0,-11359328801.305716,-219927906.657201,2584139771.3151445,86099402.43909511,-11207985925.023224,-130235485.62457749,2545997730.685487,85277548.38521633,107.36879432624113
6080.0,13.0,15352804.810981132,8229257.847479537,-3746971.1311801113,-81687.97779545737,1180.0,-576477010.7484932,-10246317.615706379,127816649.42218629,5564028.337892942,-561124205.937512,-2017059.7682268415,124069678.29100618,5482340.360097485,90.76923076923077
6085.0,0.0,0.0,0.0,0.0,0.0,124.0,-166643328.4031709,-3591830.212908151,38286100.133700415,875738.4648525813,-166643328.4031709,-3591830.212908151,38286100.133700415,875738.4648525813,
6090.0,23.0,23138053.98988207,10108499.25646192,-649226.7845876485,-75787.94869759167,1879.0,-1514303109.3213882,-33956101.727814436,335948514.9452649,10167358.001357218,-1491165055.3315063,-23847602.471352518,335299288.16067725,10091570.052659627,81.69565217391305
6095.0,0.0,0.0,0.0,0.0,0.0,303.0,-427808033.08825564,-9256011.420654725,96808819.10858814,2198442.1121558174,-427808033.08825564,-9256011.420654725,96808819.10858814,2198442.1121558174,
6100.0,390.0,503191066.36922574,245975520.04720017,-117763957.70571485,-2683415.2408686,30007.0,-21197337290.850258,-419035929.4605006,4657425316.464629,156978094.84459296,-20694146224.481033,-173060409.41330042,4539661358.758914,154294679.60372436,76.94102564102565
6105.0,2.0,2975540.9386109808,1247771.7249055898,-661653.4792471414,-14944.50901697258,43.0,-63715808.44369468,-1382701.4636113618,14203715.588751066,320032.04012252943,-60740267.5050837,-134929.73870577198,13542062.109503925,305087.5311055569,
6110.0,20.0,30091774.915147044,12477896.57482404,-6694027.681369201,-149424.26447429942,3193.0,-870332481.4890101,-14649484.76927172,183539212.68095875,9225388.908487756,-840240706.573863,-2171588.1944476794,176845184.99958953,9075964.644013457,159.65
6115.0,2.0,3106894.6416348796,1245040.7766357993,-682440.1977885929,-15245.620386817278,26.0,-40234275.510652535,-871474.8104387217,8859608.592694174,197444.5290061339,-37127380.86901765,373565.96619707765,8177168.394905582,182198.90861931661,
6120.0,26.0,40386841.77371408,16191034.494103303,-8772973.185366573,-203671.83703681486,4824.0,-1800593528.2442994,-26361982.051611025,371806290.73619664,20065570.667939596,-1760206686.4705853,-10170947.557507722,363033317.55083007,19861898.83090278,185.53846153846155
6125.0,135.0,140349924.71654794,58892272.944614604,-3822960.7206966216,-424805.6337502256,8638.0,-8556150833.019324,-176558240.33279124,1835126040.1209629,51802654.59214105,-8415800908.302776,-117665967.38817663,1831303079.4002662,51377848.958390824,63.98518518518519
6130.0,4.0,6639143.599572353,2481080.1282752985,-1429817.162967033,-31430.64075167724,1608.0,-1278364254.6072636,-25129230.03784317,266784995.33172178,9419810.365616864,-1271725111.0076911,-22648149.909567874,265355178.16875476,9388379.724865187,
6135.0,0.0,0.0,0.0,0.0,0.0,7.0,-12013133.759389801,-264067.99347572844,2549099.1260722307,56167.70320607231,-12013133.759389801,-264067.99347572844,2549099.1260722307,56167.70320607231,
6140.0,6.0,8566028.472006045,2924516.5462424653,-946506.8422510937,-27832.11427527699,2123.0,-1222499505.406587,-23256157.64716911,248683333.47843942,10465663.877902193,-1213933476.9345808,-20331641.100926645,247736826.63618833,10437831.763626916,
6145.0,0.0,0.0,0.0,0.0,0.0,80.0,-144055198.0356234,-3179258.651887682,30052369.750781357,656918.3679588152,-144055198.0356234,-3179258.651887682,30052369.750781357,656918.3679588152,
6150.0,268.0,505070193.20620453,163350947.10912833,-102987476.30008173,-2104906.5443063173,15886.0,-20347023883.775692,-434659288.06958187,4179860865.721623,110513159.805966,-19841953690.56949,-271308340.9604535,4076873389.421541,108408253.26165968,59.276119402985074
6155.0,0.0,0.0,0.0,0.0,0.0,187.0,-353003600.39026576,-7815860.759145872,72408323.90262671,1569138.4676706225,-353003600.39026576,-7815860.759145872,72408323.90262671,1569138.4676706225,
6160.0,9.0,13444699.07434868,4998088.33587855,-1846715.4720874936,-82810.3856887394,1389.0,-1573208869.6598547,-33396812.82044442,311251414.61371005,9917111.104427995,-1559764170.585506,-28398724.48456587,309404699.14162254,9834300.718739256,
6165.0,1.0,1083728.9476765785,429273.5451868564,-25964.483311966418,-2833.735646479312,100.0,-198257672.9607491,-4416320.55141013,39897585.31729266,858454.287811187,-197173944.01307252,-3987047.006223274,39871620.833980694,855620.5521647077,
6170.0,2.0,4041731.7685559196,1222973.5256314268,-809290.8932097582,-17270.76334720458,1273.0,-1047705655.9378904,-19384740.200777758,202473380.37679902,8128671.765768387,-1043663924.1693345,-18161766.67514633,201664089.48358926,8111401.002421183,
6175.0,153.0,317305591.8887068,93329158.50299408,-62518256.68658795,-1356270.397108806,11052.0,-12475765836.904987,-247197765.12626788,2420869133.7719164,78720732.90896276,-12158460245.016281,-153868606.6232738,2358350877.0853286,77364462.51185395,72.23529411764706
6180.0,20.0,38844633.97895329,12356123.300592674,-8212128.170237113,-161863.56988954567,3657.0,-2740156710.637347,-46604677.1928094,518351442.9989457,22756746.004413687,-2701312076.658394,-34248553.89221673,510139314.8287086,22594882.43452414,182.85
6185.0,3.0,6411774.242443021,1829084.931406062,-1266695.7518419754,-26307.244206483683,99.0,-217587531.3865904,-4957571.993678436,41811248.00468183,892005.9662381057,-211175757.14414737,-3128487.0622723736,40544552.252839856,865698.722031622,
6190.0,28.0,24445902.93150685,18105921.801328525,-3943223.674393651,-338215.6223685765,6507.0,-6727309151.6370945,-99451803.15130863,1254911947.199762,56381510.51055403,-6702863248.705587,-81345881.3499801,1250968723.5253685,56043294.88818546,232.39285714285714
6195.0,3.0,6756493.219130779,1819920.8056114945,-1303644.0086816808,-26945.138996160393,219.0,-503745403.58836323,-11513405.056731258,95008566.29198682,2007553.1068219787,-496988910.3692325,-9693484.251119763,93704922.28330514,1980607.9678258183,
6200.0,2084.0,5001926422.091081,1235778250.7915487,-915334717.6182573,-17924736.736865,34290.0,-47095571338.92487,-898568142.6688851,8754082315.834946,288319923.94455963,-42093644916.83379,337210108.1226636,7838747598.216688,270395187.20769465,16.453934740882918
6205.0,0.0,0.0,0.0,0.0,0.0,73.0,-177009842.82419702,-4117404.471654124,32448648.826215364,685032.8396353289,-177009842.82419702,-4117404.471654124,32448648.826215364,685032.8396353289,
6210.0,2.0,3705728.6846054886,1254812.4042915436,-561966.7465539958,-33545.00024731135,2215.0,-3227009844.3061204,-62432366.436294734,592223115.9772004,18397139.284319274,-3223304115.621515,-61177554.032003194,591661149.2306464,18363594.284071963,
6215.0,0.0,0.0,0.0,0.0,0.0,1262.0,-1452106772.1453803,-19246295.980279937,257678975.3006831,12712509.240324592,-1452106772.1453803,-19246295.980279937,257678975.3006831,12712509.240324592,
6220.0,28.0,55414554.775492236,17460258.758190896,-8630551.795955101,-444514.6733191469,3050.0,-5082844389.971691,-103659964.66836654,909389371.6155858,26515138.014198244,-5027429835.196198,-86199705.91017564,900758819.8196307,26070623.340879098,108.92857142857143
6225.0,156.0,179736650.9260998,66743155.14243301,-5214948.399063257,-411494.8674476436,14072.0,-12987192104.39898,-233234504.79385296,2254419759.2127686,101238771.8660042,-12807455453.47288,-166491349.65141994,2249204810.8137054,100827276.99855655,90.2051282051282
6230.0,26.0,70376448.75408171,15418623.292544197,-12287856.323092505,-252364.3922173023,2870.0,-3567342811.5600715,-69989067.5791587,619410381.610755,22177526.859900318,-3496966362.8059897,-54570444.28661449,607122525.2876625,21925162.467683017,110.38461538461539
6235.0,0.0,0.0,0.0,0.0,0.0,6929.0,-3902531642.1284924,-63367479.71621852,651628475.8449559,40304526.96663722,-3902531642.1284924,-63367479.71621852,651628475.8449559,40304526.96663722,
6240.0,2.0,5818999.401986454,1153132.1740165437,-963566.801945215,-17796.861171804572,6223.0,-8253627436.40929,-164900546.43063414,1382964109.265014,51717145.91598323,-8247808437.007304,-163747414.2566176,1382000542.4630687,51699349.054811426,
6245.0,32.0,4525413.260733711,20932303.03294377,-650759.5860253947,-36767.36905479526,1573.0,-1719715179.2525153,-21452326.63997657,284044889.39907646,16227132.233604047,-1715189765.9917817,-520023.60703279823,283394129.81305104,16190364.864549251,49.15625
6250.0,657.0,1886620615.5192912,379825707.444363,-294284904.93860674,-7015414.977576816,30597.0,-65426736323.97919,-1669275692.1773038,10654486063.043102,266561059.6337834,-63540115708.45989,-1289449984.7329407,10360201158.104496,259545644.65620658,46.57077625570776
6255.0,0.0,0.0,0.0,0.0,0.0,2242.0,-3608776181.97194,-47638108.82706579,586662680.5052868,28482648.23180677,-3608776181.97194,-47638108.82706579,586662680.5052868,28482648.23180677,
6260.0,33.0,17549451.067160934,20363646.630501393,-1933315.9346215678,-55231.36425812298,2833.0,-5447786352.63964,-107473483.84556544,873794130.1588748,29940863.799936153,-5430236901.572479,-87109837.21506405,871860814.2242532,29885632.43567803,85.84848484848484
6265.0,0.0,0.0,0.0,0.0,0.0,1724.0,-2258957644.238456,-36586569.76219339,352591089.724374,17806988.648041118,-2258957644.238456,-36586569.76219339,352591089.724374,17806988.648041118,
6270.0,1.0,1366069.0238072171,417732.1150435028,-31926.497086669202,-2771.2508961517124,3774.0,-5511206608.241112,-92242027.17364024,853746273.9391587,40706747.9246669,-5509840539.217304,-91824295.05859673,853714347.442072,40703976.67377075,
6275.0,75.0,236524780.5062579,43780394.10692684,-36751419.00087464,-820686.6120533571,16773.0,-50324671374.80122,-1441383764.369035,7583766874.393497,149857017.0162074,-50088146594.29497,-1397603370.262108,7547015455.392623,149036330.40415403,223.64
6280.0,72.0,156680253.18718654,38171520.463859454,-16540040.298256885,-946176.1020513417,2207.0,-3546143413.373247,-62497129.3315225,536924497.3506283,23186198.826855,-3389463160.1860604,-24325608.86766305,520384457.0523714,22240022.72480366,30.65277777777778
6285.0,2.0,5934614.113685842,1218933.7054503758,-772374.0141918197,-41936.17136179519,1302.0,-2044258331.5247502,-31062373.577778324,303796104.3032428,15071845.55084309,-2038323717.4110644,-29843439.87232795,303023730.289051,15029909.379481295,
6290.0,30.0,59641366.402328245,18103553.351084445,-7490484.927425117,-554416.272777105,3842.0,-8020639107.026412,-169184944.27520812,1175063218.2936149,43081242.977512084,-7960997740.6240835,-151081390.92412367,1167572733.3661897,42526826.70473498,128.06666666666666
6295.0,3.0,3638012.7304796157,1224470.2329995006,-52763.9883633655,-5071.2071162757875,2793.0,-5296694187.775604,-104897424.45579557,760943547.9167562,30758618.115111496,-5293056175.045125,-103672954.22279607,760890783.9283928,30753546.90799522,
6300.0,796.0,2880704157.1721525,450808803.8321817,-413058126.81480765,-8442371.220459187,31296.0,-77547355426.5738,-1705451548.0847893,11071347103.97407,341057744.24060804,-74666651269.40166,-1254642744.2526076,10658288977.159262,332615373.0201489,39.31658291457286
6305.0,0.0,0.0,0.0,0.0,0.0,1219.0,-1709994900.9602017,-26333613.961403366,240703820.2582019,13436689.423119185,-1709994900.9602017,-26333613.961403366,240703820.2582019,13436689.423119185,
6310.0,16.0,47221302.531802855,7878711.901605046,-5472370.834672873,-91530.38016986821,2313.0,-4548766399.144681,-85074664.04597744,633446139.2183931,27315545.382765222,-4501545096.612878,-77195952.1443724,627973768.3837202,27224015.002595354,144.5625
6315.0,3.0,0.0,1968912.01171875,0.0,0.0,1016.0,-1499704055.668016,-23086562.156789765,205069162.0009609,11753953.69290683,-1499704055.668016,-21117650.145071015,205069162.0009609,11753953.69290683,
6320.0,83.0,172914754.25483078,51211276.71096271,-21427527.75971652,-957868.5101350434,7804.0,-9278312619.196833,-147759136.05557725,1261391072.851921,79317404.39416166,-9105397864.942001,-96547859.34461454,1239963545.0922046,78359535.88402662,94.02409638554217
6325.0,101.0,383131832.2594038,55621455.62948352,-49500765.73756829,-977103.6809291688,20743.0,-42777405370.856415,-743760743.325803,5613628425.757519,272559091.8118691,-42394273538.59701,-688139287.6963196,5564127660.019951,271581988.1309399,205.37623762376236
6330.0,34.0,98011194.06182551,16532151.32393464,-10118537.727686182,-245076.7079482181,4953.0,-13989799676.939667,-290571148.26122606,1796577770.5304575,66255092.637167305,-13891788482.877842,-274038996.93729144,1786459232.8027713,66010015.92921909,145.6764705882353
6335.0,6.0,20326840.549599662,3613244.348316389,-2321357.0170628414,-116992.83905173218,6532.0,-6742496137.209194,-68562561.54168014,891363936.1529773,73180109.26078334,-6722169296.659595,-64949317.193363756,889042579.1359146,73063116.4217316,
6340.0,41.0,141529287.66825736,24193591.655634467,-16675965.921080463,-813907.3550984464,4936.0,-13628794189.068151,-280337287.8171397,1685029933.4112725,68618743.47520085,-13487264901.399895,-256143696.16150522,1668353967.4901922,67804836.1201024,120.39024390243902
6345.0,116.0,498838946.4941311,67207939.21620895,-55368144.99576259,-2540480.701309961,2397.0,-5114875045.061869,-83336817.31032543,633466450.8925518,33025360.07155989,-4616036098.567738,-16128878.09411648,578098305.8967892,30484879.37024993,20.663793103448278
6350.0,1254.0,5388310743.455379,715920776.5891181,-656310059.076451,-20390365.36043806,28423.0,-97866964860.4229,-2205690762.3850527,11643985862.73272,391154517.77140176,-92478654116.96751,-1489769985.7959347,10987675803.65627,370764152.4109637,22.6658692185008
6355.0,111.0,458983553.9982941,66141734.08555633,-53452300.21846,-2361473.522812653,1656.0,-4468755137.827413,-79336153.14941743,532010207.6271837,24993389.15283879,-4009771583.8291187,-13194419.063861102,478557907.40872365,22631915.630026136,14.91891891891892
6360.0,74.0,130782160.49929607,45545511.99010512,-15433903.318335049,-474252.98333495844,5681.0,-11964353931.311901,-177402561.25134623,1418362711.9724748,88202088.64405568,-11833571770.812605,-131857049.26124111,1402928808.6541398,87727835.66072072,76.77027027027027
6365.0,11.0,45451026.0479399,6160722.1126979245,-4996317.934668312,-161061.48195806023,2504.0,-7006033901.446573,-106287624.29890634,812640410.1080905,47087385.796175875,-6960582875.398633,-100126902.18620841,807644092.1734222,46926324.31421781,227.63636363636363
6370.0,24.0,103109585.97241513,13352699.121229285,-11187541.7761131,-306278.9729126005,9441.0,-20949427741.42799,-329390176.90007246,2427159165.536222,148075936.1921523,-20846318155.455574,-316037477.77884316,2415971623.760109,147769657.21923968,393.375
6375.0,103.0,448378141.9639583,55518991.13157944,-47759320.75081953,-985390.9059899803,25342.0,-94261617494.72917,-2557860038.608978,10010195583.526134,281114854.2149092,-93813239352.76521,-2502341047.4773984,9962436262.775314,280129463.3089192,246.03883495145632
6380.0,15.0,74383140.51701859,7874636.570089174,-7730566.154558529,-185528.58761316963,5628.0,-18268473457.31204,-278657926.9817762,1986352161.6385736,111632060.52561264,-18194090316.79502,-270783290.411687,1978621595.4840152,111446531.93799947,375.2
6385.0,11.0,57197475.75279138,6133585.252911909,-6035375.352539865,-212307.42532260576,2421.0,-6768605734.62355,-107783787.75040953,733585127.6570288,42606124.441465735,-6711408258.870759,-101650202.49749762,727549752.3044889,42393817.01614313,220.0909090909091
6390.0,66.0,261085955.60264736,36903179.70932321,-25986426.50681038,-662731.9116451902,12292.0,-56072521846.12103,-1456546113.602611,5567156792.639102,154170963.42066565,-55811435890.51839,-1419642933.893288,5541170366.132292,153508231.50902045,186.24242424242425
6395.0,10.0,20751297.07530879,5610141.951675357,-1813187.2398716542,-26329.8557319993,3990.0,-14505873270.093393,-258309955.46968156,1464264780.0757523,78665100.68035764,-14485121973.018085,-252699813.5180062,1462451592.8358805,78638770.82462564,399.0
6400.0,1216.0,6204173430.396576,645119133.4600796,-590866147.3430738,-15585388.677028827,32148.0,-157940665845.58353,-3864009047.9774632,14895808424.919262,473063021.56949687,-151736492415.18695,-3218889914.5173836,14304942277.576187,457477632.89246804,26.4375
6405.0,137.0,752322005.8242302,77990148.75096394,-69542843.47904502,-2925024.400414665,2582.0,-8889527097.14305,-114431897.9112003,894662608.6229268,59810323.37953172,-8137205091.318819,-36441749.16023636,825119765.1438818,56885298.97911705,18.846715328467152
6410.0,81.0,461474945.8101469,41317121.43597059,-40951988.56720432,-1132905.3877397222,5079.0,-21377494618.12694,-336213711.106794,2017840012.057154,117824161.85832617,-20916019672.316795,-294896589.6708234,1976888023.4899497,116691256.47058645,62.7037037037037
6415.0,20.0,105792157.14852667,11450995.947468678,-9326441.448013011,-400926.1491249578,3599.0,-14825707799.264383,-172840425.1051476,1407262233.2084234,102609076.88342102,-14719915642.115856,-161389429.15767893,1397935791.7604103,102208150.73429605,179.95
6420.0,197.0,1044117368.6067598,110021103.1701706,-88369245.19038516,-3435220.941717274,6041.0,-28454386447.35551,-527814743.4258365,2528938807.052092,132222904.03606912,-27410269078.748753,-417793640.2556659,2440569561.8617067,128787683.09435186,30.66497461928934
6425.0,517.0,3343265218.515423,271294553.2279171,-280364112.3404256,-9239469.773676105,10138.0,-56249584604.734344,-1153343840.424376,4688926386.7779045,203006485.88516596,-52906319386.21892,-882049287.1964589,4408562274.437479,193767016.11148986,19.60928433268859
6430.0,173.0,1066037576.6641734,93461523.575894,-86699976.17616418,-3288328.410662705,10909.0,-43531376102.920494,-607890381.2517546,3997633037.2688527,252418144.7094512,-42465338526.25632,-514428857.67586064,3910933061.0926886,249129816.2987885,63.05780346820809
6435.0,62.0,219445252.1848881,34634961.82448127,-16811913.059025064,-382219.2707747472,2769.0,-12519368576.47563,-139757301.60138622,1121522685.8662937,88091940.8473384,-12299923324.290741,-105122339.77690494,1104710772.8072686,87709721.57656364,44.66129032258065
6440.0,127.0,586261514.0514445,70099689.17515032,-44511777.84913177,-1511186.6339568587,11971.0,-53348629086.95598,-935749315.7856092,4628522597.820687,263229363.75700146,-52762367572.90453,-865649626.610459,4584010819.971556,261718177.1230446,94.25984251968504
6445.0,148.0,1031675029.0692348,77887900.64946076,-73962160.98488623,-2849821.140762523,3905.0,-15966159140.689617,-160399935.10866868,1496077300.352177,109542501.54853158,-14934484111.620382,-82512034.45920792,1422115139.3672907,106692680.40776905,26.385135135135137
6450.0,1015.0,6554876925.18979,522655023.0748712,-457256781.4841753,-15163551.64239631,19486.0,-117099371576.11266,-2688676804.772083,8564088014.870712,380124877.1129775,-110544494650.92287,-2166021781.6972117,8106831233.386537,364961325.4705812,19.198029556650248
6455.0,328.0,2188013761.1026864,171105068.1454034,-143246266.53554338,-5373232.228044056,4136.0,-23198961087.261322,-563977252.9274063,1699293882.751139,77209317.05455929,-21010947326.158634,-392872184.7820029,1556047616.2155955,71836084.82651523,12.609756097560975
6460.0,637.0,4413198255.368453,345853567.0373733,-319639434.5050657,-16741430.896453427,4984.0,-31700567085.01116,-517972264.5671854,2369113011.9232802,146899698.4390256,-27287368829.642708,-172118697.5298121,2049473577.4182146,130158267.54257219,7.824175824175824
6465.0,204.0,1168743959.07908,111860761.85651621,-72980347.65164839,-2717055.0044095833,2788.0,-19568878657.81776,-278054126.7952545,1432946964.8719962,87808700.7911335,-18400134698.73868,-166193364.93873832,1359966617.220348,85091645.78672391,13.666666666666666
6470.0,250.0,1438243498.294602,129503978.64705269,-89917285.35603568,-3424573.2250755243,7226.0,-52784081957.943306,-1025409572.2663072,3457190284.2406406,164131098.9405915,-51345838459.648705,-895905593.6192546,3367272998.884605,160706525.715516,28.904
6475.0,837.0,4875640077.815445,381866849.9487244,-262583352.88120812,-4893146.85428772,46027.0,-310925134935.67914,-9314587491.829737,17438168511.5222,480691835.25733,-306049494857.8637,-8932720641.881012,17175585158.640993,475798688.40304226,54.99044205495819
6480.0,439.0,3025909651.6160045,215815552.20391166,-168768718.13587946,-6371657.132884529,7242.0,-60996417911.44159,-726695531.6404467,4256890453.0347786,286305057.53923446,-57970508259.825584,-510879979.436535,4088121734.898899,279933400.40634996,16.496583143507973
6485.0,124.0,729005027.5425174,65814434.23284915,-38337615.79689529,-1602127.4623025793,2765.0,-26406600807.570858,-332544401.1148661,1658806225.380415,106528062.67062025,-25677595780.02834,-266729966.88201693,1620468609.5835197,104925935.20831767,22.298387096774192
6490.0,516.0,1398615623.2519288,307473158.2209073,-71568472.1106783,-3192651.538842505,8865.0,-85740984321.08105,-1455421233.8549395,4642984921.572461,267445654.71598783,-84342368697.82913,-1147948075.6340322,4571416449.461782,264253003.17714533,17.180232558139537
